,date,plant_block,block,plot_id,plant,leaf,sca,plant_stage,honeeydew,lady_beetles,lacewings/eggs,mummies,syrphid_fly,mpb,time,parasitoid_wasp,wasp,bird_cherry_oat_aphid,spider,leafhopper,green_bug,minute_pirate_bug,flower_beetle,grasshopper,midge,bee,flea_beetle,cucumber_beetle,robber_fly,moth,damage,lacewings,aphid_mummies,other_pred,emergence,predators,blister_beetle,flour_beetle,aphid_shed,thrip,white_fly,damsel_bug,tarantula_hawk,cricket,stink_bug,long_legged_fly,scavenger_beetle,fungus_beetle,ant,bean_beetle,spittle_bug,tortoise_beetle,greenbug,thrips_greenbug,flower_beetle_greenbug,x_p,x_bcoa,
285,2016-08-02,C,8,801C,3,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2016-08-02,C,8,801C,4,1,0.0,V7,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2016-08-02,C,8,801C,4,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2016-08-02,C,8,801C,5,1,0.0,V7,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2016-08-02,C,8,801C,5,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2016-08-02,C,8,801C,6,1,0.0,V6,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2016-08-02,C,8,801C,6,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2016-08-02,C,8,801C,7,1,0.0,V6,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2016-08-02,C,8,801C,7,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2016-08-02,C,8,801C,8,1,0.0,V8,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2016-08-02,C,8,801C,8,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2016-08-02,C,8,801C,9,1,0.0,V7,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2016-08-02,C,8,801C,9,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2016-08-02,C,8,801C,10,1,0.0,V6,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2016-08-02,C,8,801C,10,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2016-08-02,C,8,802C,1,1,0.0,V8,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2016-08-02,C,8,802C,1,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2016-08-02,C,8,802C,2,1,0.0,V7,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2016-08-02,C,8,802C,2,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2016-08-02,C,8,802C,3,1,0.0,V8,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2016-08-02,C,8,802C,3,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2016-08-02,C,8,802C,4,1,0.0,V6,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2016-08-02,C,8,802C,4,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2016-08-02,C,8,802C,5,1,0.0,V5,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2016-08-02,C,8,802C,5,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2016-08-02,C,8,802C,6,1,0.0,V9,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2016-08-02,C,8,802C,6,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2016-08-02,C,8,802C,7,1,0.0,V7,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2016-08-02,C,8,802C,7,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2016-08-02,C,8,802C,8,1,0.0,V5,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2016-08-02,C,8,802C,8,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2016-08-02,C,8,802C,9,1,0.0,V6,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2016-08-02,C,8,802C,9,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2016-08-02,C,8,802C,10,1,0.0,V7,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,2.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2016-08-02,C,8,802C,10,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,10.0,1.0,0,0,0,1.0,1.0,0,0,2.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2016-09-08,E,1,101E,1,1,20.0,grain mat.,,12.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2016-09-08,E,1,101E,1,2,50.0,grain mat.,,12.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2016-09-08,E,1,101E,2,1,0.0,grain mat.,,12.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2016-09-08,E,1,101E,2,2,0.0,grain mat.,,12.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2016-09-08,E,1,101E,3,1,200.0,grain mat.,,4.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2016-09-08,E,1,101E,3,2,5.0,grain mat.,,4.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2016-09-08,E,1,101E,4,1,1000.0,grain mat.,,8.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2016-09-08,E,1,101E,4,2,25.0,grain mat.,,8.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2016-09-08,E,1,101E,5,1,25.0,flower,,8.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2016-09-08,E,1,101E,5,2,25.0,flower,,8.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2016-09-08,E,1,101E,6,1,0.0,grain mat.,,25.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016-09-08,E,1,101E,6,2,50.0,grain mat.,,25.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2016-09-08,E,1,101E,7,1,125.0,grain mat.,,5.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2016-09-08,E,1,101E,7,2,50.0,grain mat.,,5.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2016-09-08,E,1,101E,8,1,20.0,dough,,8.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2016-09-08,E,1,101E,8,2,50.0,dough,,8.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2016-09-08,E,1,101E,9,1,120.0,grain mat.,,5.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2016-09-08,E,1,101E,9,2,20.0,grain mat.,,5.0,,,,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2016-09-08,E,1,101E,10,1,25.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2016-09-08,E,1,101E,10,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2016-09-08,E,1,102E,1,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2016-09-08,E,1,102E,1,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016-09-08,E,1,102E,2,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2016-09-08,E,1,102E,2,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2016-09-08,E,1,102E,3,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2016-09-08,E,1,102E,3,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2016-09-08,E,1,102E,4,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2016-09-08,E,1,102E,4,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2016-09-08,E,1,102E,5,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2016-09-08,E,1,102E,5,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2016-09-08,E,1,102E,6,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2016-09-08,E,1,102E,6,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2016-09-08,E,1,102E,7,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2016-09-08,E,1,102E,7,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2016-09-08,E,1,102E,8,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2016-09-08,E,1,102E,8,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2016-09-08,E,1,102E,9,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2016-09-08,E,1,102E,9,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2016-09-08,E,1,102E,10,1,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2016-09-08,E,1,102E,10,2,50.0,grain mat.,,9.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2016-09-08,E,2,201E,1,1,15.0,grain mat.,,1.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2016-09-08,E,2,201E,1,2,20.0,grain mat.,,1.0,,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2016-09-08,E,2,201E,2,1,500.0,grain mat.,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2016-09-08,E,2,201E,2,2,100.0,grain mat.,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2016-09-08,E,2,201E,3,1,80.0,milk,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2016-09-08,E,2,201E,3,2,50.0,milk,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2016-09-08,E,2,201E,4,1,150.0,grain mat.,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2016-09-08,E,2,201E,4,2,25.0,grain mat.,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2016-09-08,E,2,201E,5,1,200.0,grain mat.,,2.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2016-09-08,E,2,201E,5,2,80.0,grain mat.,,2.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2016-09-08,E,2,201E,6,1,50.0,grain mat.,,2.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2016-09-08,E,2,201E,6,2,100.0,grain mat.,,2.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2016-09-08,E,2,201E,7,1,0.0,milk,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2016-09-08,E,2,201E,7,2,50.0,milk,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2016-09-08,E,2,201E,8,1,150.0,grain mat.,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2016-09-08,E,2,201E,8,2,100.0,grain mat.,,1.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2016-09-08,E,2,201E,9,1,80.0,flower,,4.0,1.0,,2.0,,252,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
