,date,initials,plant_date,block,plot_id,seed_variety,seed_trtmt,spray_trtmt,rep,plant,leaf,plant_stage,honey-dew,sca,greenbug,bird_cherry_oat,english_grain_aphid,aphid_mummies,parasitoid_wasp,lacewing_eggs,lacewing_larvae,brown_lacewing_,green_lacewing,lb_eggs,lb_larvae,ashy_gray_lb,asian_lb,convergent_lb,dusky_lb,spotted_lb,sinuate_lb,7_spotted_lb,mpb,syrphid_fly_larvae,syrphid_fly,spider,time,long_legged_fly,predatory_thrip,lacewing_eggs.1,thrip,,corn_leaf_aphid,pred_thrip,aphid,mite,assassin,cut_worm
216,2017-09-14,,C,6.0,602C,R,U,SP,4.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,4.0,0,0,1.0,0,0
217,2017-09-14,,C,6.0,602C,R,U,SP,4.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,4.0,0,0,1.0,0,0
218,2017-09-14,,C,6.0,602C,R,U,SP,4.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,4.0,0,0,1.0,0,0
219,2017-09-14,,C,6.0,602C,R,U,SP,4.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,4.0,0,0,1.0,0,0
220,2017-09-14,,C,6.0,603C,R,U,USP,3.0,1.0,1.0,9.0,1.0,500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,4.0,0,0,1.0,0,0
221,2017-09-14,,C,6.0,603C,R,U,USP,3.0,1.0,2.0,9.0,1.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,257,0,0,0.0,0,0,4.0,0,0,1.0,0,0
222,2017-09-14,,C,6.0,603C,R,U,USP,3.0,2.0,1.0,10.0,1.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
223,2017-09-14,,C,6.0,603C,R,U,USP,3.0,2.0,2.0,10.0,1.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
224,2017-09-14,,C,6.0,603C,R,U,USP,3.0,3.0,1.0,9.0,1.0,6000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
225,2017-09-14,,C,6.0,603C,R,U,USP,3.0,3.0,2.0,9.0,1.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
226,2017-09-14,,C,6.0,603C,R,U,USP,3.0,4.0,1.0,10.0,1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
227,2017-09-14,,C,6.0,603C,R,U,USP,3.0,4.0,2.0,10.0,1.0,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
228,2017-09-14,,C,6.0,603C,R,U,USP,3.0,5.0,1.0,10.0,1.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
229,2017-09-14,,C,6.0,603C,R,U,USP,3.0,5.0,2.0,10.0,1.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
230,2017-09-14,,C,6.0,604C,R,U,USP,4.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
231,2017-09-14,,C,6.0,604C,R,U,USP,4.0,1.0,2.0,10.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
232,2017-09-14,,C,6.0,604C,R,U,USP,4.0,2.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
233,2017-09-14,,C,6.0,604C,R,U,USP,4.0,2.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
234,2017-09-14,,C,6.0,604C,R,U,USP,4.0,3.0,1.0,10.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
235,2017-09-14,,C,6.0,604C,R,U,USP,4.0,3.0,2.0,10.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
236,2017-09-14,,C,6.0,604C,R,U,USP,4.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
237,2017-09-14,,C,6.0,604C,R,U,USP,4.0,4.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
238,2017-09-14,,C,6.0,604C,R,U,USP,4.0,5.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
239,2017-09-14,,C,6.0,604C,R,U,USP,4.0,5.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
240,2017-09-14,,C,7.0,701C,R,N,SP,3.0,1.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
241,2017-09-14,,C,7.0,701C,R,N,SP,3.0,1.0,2.0,10.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
242,2017-09-14,,C,7.0,701C,R,N,SP,3.0,2.0,1.0,7.0,1.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
243,2017-09-14,,C,7.0,701C,R,N,SP,3.0,2.0,2.0,7.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
244,2017-09-14,,C,7.0,701C,R,N,SP,3.0,3.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
245,2017-09-14,,C,7.0,701C,R,N,SP,3.0,3.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
246,2017-09-14,,C,7.0,701C,R,N,SP,3.0,4.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
247,2017-09-14,,C,7.0,701C,R,N,SP,3.0,4.0,2.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
248,2017-09-14,,C,7.0,701C,R,N,SP,3.0,5.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
249,2017-09-14,,C,7.0,701C,R,N,SP,3.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
250,2017-09-14,,C,7.0,702C,R,N,SP,4.0,1.0,1.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
251,2017-09-14,,C,7.0,702C,R,N,SP,4.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
252,2017-09-14,,C,7.0,702C,R,N,SP,4.0,2.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
253,2017-09-14,,C,7.0,702C,R,N,SP,4.0,2.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
254,2017-09-14,,C,7.0,702C,R,N,SP,4.0,3.0,1.0,9.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
255,2017-09-14,,C,7.0,702C,R,N,SP,4.0,3.0,2.0,9.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
256,2017-09-14,,C,7.0,702C,R,N,SP,4.0,4.0,1.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
257,2017-09-14,,C,7.0,702C,R,N,SP,4.0,4.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
258,2017-09-14,,C,7.0,702C,R,N,SP,4.0,5.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
259,2017-09-14,,C,7.0,702C,R,N,SP,4.0,5.0,2.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
260,2017-09-14,,C,7.0,703C,R,N,USP,3.0,1.0,1.0,10.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
261,2017-09-14,,C,7.0,703C,R,N,USP,3.0,1.0,2.0,10.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
262,2017-09-14,,C,7.0,703C,R,N,USP,3.0,2.0,1.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
263,2017-09-14,,C,7.0,703C,R,N,USP,3.0,2.0,2.0,10.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
264,2017-09-14,,C,7.0,703C,R,N,USP,3.0,3.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
265,2017-09-14,,C,7.0,703C,R,N,USP,3.0,3.0,2.0,10.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
266,2017-09-14,,C,7.0,703C,R,N,USP,3.0,4.0,1.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
267,2017-09-14,,C,7.0,703C,R,N,USP,3.0,4.0,2.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
268,2017-09-14,,C,7.0,703C,R,N,USP,3.0,5.0,1.0,9.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
269,2017-09-14,,C,7.0,703C,R,N,USP,3.0,5.0,2.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
270,2017-09-14,,C,7.0,704C,R,N,USP,4.0,1.0,1.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
271,2017-09-14,,C,7.0,704C,R,N,USP,4.0,1.0,2.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
272,2017-09-14,,C,7.0,704C,R,N,USP,4.0,2.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
273,2017-09-14,,C,7.0,704C,R,N,USP,4.0,2.0,2.0,10.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
274,2017-09-14,,C,7.0,704C,R,N,USP,4.0,3.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
275,2017-09-14,,C,7.0,704C,R,N,USP,4.0,3.0,2.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
276,2017-09-14,,C,7.0,704C,R,N,USP,4.0,4.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
277,2017-09-14,,C,7.0,704C,R,N,USP,4.0,4.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
278,2017-09-14,,C,7.0,704C,R,N,USP,4.0,5.0,1.0,10.0,1.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
279,2017-09-14,,C,7.0,704C,R,N,USP,4.0,5.0,2.0,10.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
280,2017-09-14,,C,8.0,801C,S,N,SP,3.0,1.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
281,2017-09-14,,C,8.0,801C,S,N,SP,3.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
282,2017-09-14,,C,8.0,801C,S,N,SP,3.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
283,2017-09-14,,C,8.0,801C,S,N,SP,3.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
284,2017-09-14,,C,8.0,801C,S,N,SP,3.0,3.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
285,2017-09-14,,C,8.0,801C,S,N,SP,3.0,3.0,2.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
286,2017-09-14,,C,8.0,801C,S,N,SP,3.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
287,2017-09-14,,C,8.0,801C,S,N,SP,3.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
288,2017-09-14,,C,8.0,801C,S,N,SP,3.0,5.0,1.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
289,2017-09-14,,C,8.0,801C,S,N,SP,3.0,5.0,2.0,8.0,1.0,300.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
290,2017-09-14,,C,8.0,802C,S,N,SP,4.0,1.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
291,2017-09-14,,C,8.0,802C,S,N,SP,4.0,1.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
292,2017-09-14,,C,8.0,802C,S,N,SP,4.0,2.0,1.0,8.0,1.0,3000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
293,2017-09-14,,C,8.0,802C,S,N,SP,4.0,2.0,2.0,8.0,1.0,5000.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
294,2017-09-14,,C,8.0,802C,S,N,SP,4.0,3.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
295,2017-09-14,,C,8.0,802C,S,N,SP,4.0,3.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
296,2017-09-14,,C,8.0,802C,S,N,SP,4.0,4.0,1.0,9.0,0.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0.0,0,0,1.0,0,0,1.0,0,0
